# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.0,2.0,153.33147143324277,0,3.0,-15457.820616991683,0.0,0.0,0.0
 0.0039822708906241495,1.999978742861969,2.000010676600992,153.33147143324277,0.011946812671872448,3.0,-15457.820616991683,0.0,-16162.644735305528,0.0
 0.010103389370248761,2.0000540324774847,2.0001158322992683,54.398008064356645,0.030310168110746282,3.0,-454.10101966950316,0.0,-779.5516878727602,0.0
 0.016642165829331996,2.000225091659053,2.000314711816534,49.30069383905565,0.049926497487995984,2.9999999999999996,-87.80480255827383,0.0,-250.4671088437872,0.0
 0.023243043684700614,2.000491143219183,2.0006065598744933,47.647391046790496,0.06972913105410183,2.9999999999999996,-30.924636660336922,0.0,-123.47924534479384,0.0
 0.029854613402358066,2.0008514099703785,2.000990621194851,46.83099940750965,0.0895638402070742,3.000000000000001,-14.335100959595941,0.0,-73.58188814453135,0.0
 0.0364617478332909,2.0013051147251493,2.0014661404993124,46.344833980856876,0.10938524349987269,3.0,-7.792598380403797,0.0,-48.87065055270279,0.0
 0.04305834869063968,2.001851480296,2.002032362509583,46.02245380552172,0.12917504607191904,3.0,-4.701885807969301,0.0,-34.829745069497434,0.0
 0.04964146112271079,2.0024897294954394,2.002688531947367,45.79316567774885,0.14892438336813238,3.000000000000001,-3.053999884920459,0.0,-26.08499428978554,0.0
 0.0562094651791711,2.0032190851359735,2.0034338935343694,45.621839329440796,0.16862839553751333,3.000000000000002,-2.0954934857730163,0.0,-20.267970012942182,0.0
 0.06276138858507639,2.0040387700301094,2.004267691992295,45.48904514232281,0.1882841657552292,2.999999999999999,-1.500100983809989,0.0,-16.20145251614983,0.0
 0.06929660504410769,2.0049480069903547,2.005189172042849,45.38316514317905,0.2078898151323231,3.0000000000000044,-1.1107469659920783,0.0,-13.246092353463318,0.0
 0.07581468706675167,2.005946018829215,2.0061975784077366,45.29682602673966,0.22744406120025504,3.0,-0.8453793976505282,0.0,-11.030143731384054,0.0
 0.08231532814130679,2.0070320283591987,2.0072921558086625,45.225123021341176,0.24694598442392043,3.000000000000002,-0.6582612895239618,0.0,-9.325406818165154,0.0
 0.08879829885557784,2.0082052583928114,2.0084721489673316,45.16466668204035,0.2663948965667336,3.000000000000002,-0.5225118455677583,0.0,-7.9854633286256265,0.0
 0.09526342083725768,2.0094649317425612,2.0097368026054485,45.11303968754055,0.28579026251177314,3.0000000000000044,-0.4216210830354552,0.0,-6.912847144741923,0.0
 0.10171055059302239,2.0108102712209543,2.011085361444719,45.06847166501664,0.30513165177906726,2.999999999999998,-0.3450639699647611,0.0,-6.0406287434061525,0.0
 0.10813956911360198,2.0122404996404986,2.012517070206847,45.02963635094933,0.324418707340806,3.0,-0.2859133015741455,0.0,-5.321606754572386,0.0
 0.11455037497520622,2.0137548398136995,2.0140311736135383,44.99552056317397,0.3436511249256187,2.999999999999998,-0.2394819885989578,0.0,-4.7217153140468495,0.0
 0.12094287963553,2.0153525145530655,2.015626916386497,44.9653369760242,0.3628286389065901,3.0000000000000044,-0.20252095118904329,0.0,-4.215866572989593,0.0
 0.1273170041491913,2.017032746671102,2.0173035432474284,44.938464517554976,0.381951012447574,2.999999999999998,-0.17272929809644957,0.0,-3.7852520466147634,0.0
 0.13367267682572737,2.0187947589803175,2.0190602989180375,44.91440669454851,0.4010180304771822,3.0000000000000044,-0.14844635471986803,0.0,-3.415545335999075,0.0
 0.14000983152820642,2.0206377742932182,2.0208964281200292,44.89276185536095,0.4200294945846194,3.0000000000000044,-0.12845295861107164,0.0,-3.0956779420844436,0.0
 0.14632840641638586,2.0225610154223106,2.0228111755751086,44.87320158245421,0.43898521924915773,3.0,-0.11184027293985016,0.0,-2.816988291938473,0.0
 0.15262834300414144,2.024563705180103,2.0248037860049806,44.855454734846546,0.45788502901242445,3.0,-0.0979213203399546,0.0,-2.57261934128072,0.0
 0.15890958544281236,2.026645066379101,2.0268735041313497,44.83929548906155,0.47672875632843725,3.0000000000000044,-0.08617024405397286,0.0,-2.357085136237797,0.0
 0.16517207996947383,2.0288043218318124,2.0290195746759214,44.82453425629698,0.49551623990842164,2.9999999999999956,-0.07617984951976318,0.0,-2.1659541776265114,0.0
 0.17141577447725215,2.0310406943507435,2.0312412423604003,44.811010700094045,0.5142473234317565,2.9999999999999867,-0.06763147812861316,0.0,-1.9956149740228883,0.0
 0.17764061817713347,2.0333534067484016,2.033537751906492,44.7985883087956,0.5329218545314005,3.0000000000000044,-0.06027331481973276,0.0,-1.8431002840393143,0.0
 0.18384656132914068,2.0357416818372935,2.0359083480359,44.78715013320941,0.5515396839874221,3.0000000000000044,-0.05390458105106361,0.0,-1.7059537703895764,0.0
 0.19003355502670075,2.0382047424299268,2.0383522754703307,44.77659540798368,0.5701006650801023,2.9999999999999867,-0.048363842510646786,0.0,-1.582127849298593,0.0
 0.19620155102216058,2.0407418113388074,2.040868778931488,44.7668368497449,0.5886046530664818,3.0000000000000044,-0.04352029713890831,0.0,-1.469904562805113,0.0
 0.20235050158448142,2.043352111376443,2.043457103141077,44.757798479256884,0.6070515047534443,2.999999999999991,-0.03926718955694843,0.0,-1.3678337987865274,0.0
 0.20848035938226245,2.04603486535534,2.0461164928208033,44.749413852579316,0.6254410781467873,2.999999999999991,-0.03551681587190592,0.0,-1.2746846087387875,0.0
