# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.0,3.0,9.483449827391475,0,3.0,331.1068995313385,0.0,0.0,0.3064757924771314
 0.01159312061666368,1.000198845439533,3.0000332162715537,9.483449827391475,0.034779361849991045,3.0000000000000004,331.1068995313385,0.0035530108282749717,680.8859045548095,1.3082984827190522
 0.019739939988552047,1.0005686428983807,3.000132514247888,15.03050430466433,0.059219819965656145,3.0,72.42732207737512,0.014211482251502705,247.74743836331223,2.2396793226811766
 0.02767065075687733,1.0011080117996045,3.0002973676715103,16.995317581917256,0.08301195227063199,2.9999999999999996,26.778086473859783,0.031973731173485787,127.83872576766075,3.167708250810423
 0.03551961271521652,1.0018155715662656,3.0005272502849287,17.998718877270182,0.10655883814564955,3.0,12.75111246671207,0.05683695272921396,78.0357975814507,4.096749279559241
 0.043320985417722835,1.0026899416214252,3.0008216358306528,18.607505218340417,0.1299629562531685,3.0,7.055312565731998,0.08879722072777985,52.633296162230096,5.028354806380168
 0.05108739591346632,1.0037297413881445,3.0011799980511893,19.016277002080336,0.15326218774039896,3.000000000000001,4.313005112325817,0.12784948827237297,37.93446832316839,5.963185664677525
 0.05882455233946188,1.004933590289485,3.001601810689047,19.309781917433664,0.17647365701838563,2.999999999999999,2.830956173070999,0.17398758855723728,28.66681037723412,6.901541361653406
 0.06653538742623527,1.0063001077485079,3.002086547486734,19.53082696471632,0.1996061622787058,3.0,1.9600001084023606,0.22720423584149219,22.447546073758,7.843552042837634
 0.07422154676181093,1.0078279131882737,3.002633682186759,19.7033623805319,0.2226646402854328,3.0000000000000018,1.4145372688379247,0.2874910265996222,18.07132372126612,8.789259847585676
 0.08188401384285565,1.0095156260318445,3.0032426885316292,19.841833303657005,0.24565204152856696,2.9999999999999982,1.05540364605312,0.3548384408484956,14.874964308212505,9.738657442579724
 0.08952340389644947,1.011361865702281,3.003913040263854,19.955468958040726,0.2685702116893484,3.0,0.8092078621812739,0.42923584365069656,12.469002203016196,10.691707878716018
 0.09714011434785355,1.0133652516226448,3.0046442111259406,20.05044173743902,0.2914203430435607,3.0000000000000036,0.6347216514276153,0.5106714867938722,10.61246458556498,11.648355529348487
 0.10473440726149146,1.0155244032159967,3.0054356748603985,20.13103590203741,0.3142032217844744,3.0000000000000018,0.5075564578024366,0.5991325106459383,9.149743935143542,12.608532451929854
 0.11230645705426562,1.0178379399053985,3.0062869052097345,20.20031821870545,0.3369193711627969,3.0000000000000018,0.41264998416355075,0.6946049461857601,7.976706897821162,13.572162259309406
 0.11985637939276125,1.0203044811139108,3.0071973759164576,20.260541736300944,0.35956913817828384,3.0000000000000036,0.34035393566935646,0.7970737172090075,7.021526361217123,14.539162567929736
 0.12738424937760512,1.0229226462645955,3.0081665607230765,20.31339887384334,0.38215274813281547,3.0000000000000036,0.2842912785826126,0.9065226427088913,6.233354528240191,15.509446598434
 0.1348901133672433,1.0256910547805131,3.009193933372098,20.360185585131504,0.40467034010173003,3.0000000000000036,0.24013090043963875,1.0229344394312934,5.57537369976289,16.482924253084256
 0.14237399688685928,1.0286083260847254,3.0102789676060318,20.40191103247886,0.427121990660578,3.0,0.20486025509673508,1.1462907246040293,5.0203923029798885,17.459502860202917
 0.14983591005121458,1.0316730796002933,3.011421137167385,20.439372763894696,0.4495077301536439,3.0000000000000075,0.17633932693027457,1.2765720188396763,4.547973780259746,18.439087700722613
 0.15727585136493527,1.0348839347502783,3.012619915798666,20.473209421916167,0.47182755409480603,3.0000000000000036,0.1530191332483198,1.4137577492116016,4.1425173573650165,19.421582388835986
 0.16469381043782153,1.0382395109577411,3.013874777242384,20.503938446131823,0.4940814313134648,3.0000000000000036,0.13375948580244826,1.5578262525026754,3.7919463696410283,20.406889152715383
 0.17208976995884337,1.0417384276457433,3.0151851952410467,20.531983527987574,0.5162693098765303,2.9999999999999925,0.11770829897855578,1.7087547786261381,3.4867938125117153,21.394909045554094
 0.17946370715371698,1.0453793042373467,3.016550643537162,20.557694926572506,0.5383911214611512,3.0000000000000075,0.10421998382856351,1.8665194942180874,3.219553309466916,22.385542107151842
 0.18681559487639135,1.0491607601556114,3.0179705958732375,20.581364721020872,0.5604467846291743,3.0,0.09279926442431757,2.031095486401067,2.9842109689786422,23.378687489769028
 0.19414540243688913,1.0530814148235994,3.019444525991783,20.603238413143412,0.5824362073106677,3.0000000000000075,0.08306180546806359,2.202456766718091,2.7759026906184516,24.37424355797691
 0.201453096236483,1.0571398876643714,3.0209719076353054,20.62352386002392,0.6043592887094493,3.000000000000004,0.07470622299876692,2.3805762752365096,2.590659946951451,25.37210796909239
 0.20873864026025,1.0613347981009893,3.0225522145463137,20.642398227118047,0.6262159207807503,2.999999999999996,0.06749388756959543,2.5654258848211016,2.4252188007450024,26.37217773919673
 0.2160019964627173,1.065664765556514,3.024184920467316,20.660013455136777,0.6480059893881522,3.0,0.061234165299666986,2.7569764055756667,2.2768748554465432,27.37434929811062
 0.22324312507250232,1.0701284094540062,3.0258694991408204,20.676500598793453,0.6697293752175073,3.000000000000004,0.05577349567800333,2.955197589452464,2.1433718922622877,28.378518535975473
 0.23046198483491465,1.074724349216528,3.027605424309335,20.69197329990239,0.6913859545047442,2.9999999999999845,0.050987229353496935,3.1600581350286894,2.0228155435470416,29.384580843370276
